Date,signal,market_return,strategy_return,cum_market,cum_strategy
2025-05-23,1,-0.006708297825321674,-0.0,1.0602185263411448,2.5735735903389414
2025-05-27,0,0.0204590558452733,0.0204590558452733,1.0819095963797516,2.6262264761456064
2025-05-28,1,-0.005571225417268844,-0.0,1.0758820341372137,2.6262264761456064
2025-05-29,0,0.004011194261904327,0.004011194261904327,1.0801976059790308,2.636760780717183
2025-05-30,1,-8.118516130162234e-05,-0.0,1.0801099099621518,2.636760780717183
2025-06-02,1,0.0041020419271569075,0.0041020419271569075,1.0845405660987542,2.647576883991568
2025-06-03,1,0.005800290454605506,0.005800290454605506,1.0908312163919291,2.6629335989196186
2025-06-04,0,7.36874595066439e-05,7.36874595066439e-05,1.0909115969730157,2.663129823731358
2025-06-05,1,-0.005277383403094138,-0.0,1.0851544382169074,2.663129823731358
2025-06-06,1,0.010280683010067904,0.010280683010067904,1.0963105670131836,2.6905086172637978
2025-06-09,1,0.0009199480792858594,0.0009199480792858594,1.0973191158136082,2.6929837454985517
2025-06-10,0,0.00548298940767844,0.00548298940767844,1.1033357049024572,2.7077493468501705
2025-06-11,1,-0.002743888954607865,-0.0,1.1003082742485508,2.7077493468501705
2025-06-12,0,0.0038224199557175265,0.0038224199557175265,1.1045141145534796,2.7180995019886516
2025-06-13,1,-0.011296379879250695,-0.0,1.0920371035334893,2.7180995019886516
2025-06-16,0,0.009392659896159117,0.009392659896159117,1.102294236640966,2.7436296861747507
2025-06-17,0,-0.008352184790166306,-0.0,1.0930876714834055,2.7436296861747507
2025-06-18,0,-0.0003092402101070313,-0.0,1.0927496448222105,2.7436296861747507
2025-06-20,1,-0.002178658486505891,-0.0,1.0903689165348922,2.7436296861747507
2025-06-23,1,0.009606504133156335,0.009606504133156335,1.1008435500382499,2.7699863760948387
2025-06-24,0,0.01112172017970181,0.01112172017970181,1.1130868239634049,2.8007933894713517
2025-06-25,1,-3.2861029504172024e-06,-0.0,1.1130831662455085,2.8007933894713517
2025-06-26,1,0.008020121275230219,0.008020121275230219,1.1220102282282147,2.823256092121775
2025-06-27,1,0.005218970885222163,0.005218970885222163,1.1278659669422593,2.8379905834680845
2025-06-30,0,0.005164427424532603,0.005164427424532603,1.133690748873133,2.8526471798679123
2025-07-01,1,-0.001118531087121899,-0.0,1.1324226805273359,2.8526471798679123
