Date,Close,sentiment_score,article_count,daily_return,return_5d,return_20d,rsi_14,volatility_5d,volatility_20d,macd,price_vs_ma20,sentiment_lag1,sentiment_lag2,sentiment_lag3,sentiment_ma5,sentiment_ma20,sentiment_change,target
2019-02-19,2779.76,-0.1494,3.0,0.0014987750396311394,0.025817403498413105,0.040831838724533887,82.10511807353242,0.006546829889468951,0.007404001698091672,40.62978802984844,1.0281892431023074,-0.768,-0.011,0.0015,-0.21126000000000006,-0.0030050000000000124,0.6186,1
2019-02-20,2784.7,0.4034,5.0,0.0017771318387196366,0.014562452408797943,0.05765505716130481,78.54585513572039,0.00494266697534678,0.006353353450838,41.73538363057423,1.0271328766249166,-0.1494,-0.768,-0.011,-0.10470000000000004,0.021924999999999986,0.5528,0
2019-02-21,2774.88,0.0479,4.0,-0.003526412180845262,0.007936709734365444,0.05160874673134508,71.0254277560634,0.005711662984161205,0.006510144757973652,41.34261227922707,1.0209466847783697,0.4034,-0.1494,-0.768,-0.09542000000000003,0.021114999999999988,-0.3555,1
2019-02-22,2792.67,0.2369,1.0,0.006411088047050706,0.017095635768993978,0.05689675400120353,73.44838850118245,0.00545941816046224,0.006559953406590599,41.98288985547424,1.0246581775953827,0.0479,0.4034,-0.1494,-0.045840000000000033,0.058129999999999994,0.189,1
2019-02-25,2796.11,-0.1586,5.0,0.0012317960947767492,0.007389393284334966,0.04929149341779371,71.10439625489087,0.0035188785730018565,0.006427578711767871,42.28051029435164,1.023454149978084,0.2369,0.0479,0.4034,0.07603999999999997,0.049454999999999985,-0.39549999999999996,0
2019-02-26,2793.9,0.2134,4.0,-0.0007903837831845228,0.005086770080870329,0.05675435444522203,67.76681841113525,0.0036616010031430613,0.006014255587182711,41.85556322743969,1.0198446086653392,-0.1586,0.2369,0.0479,0.14859999999999998,0.06392499999999998,0.372,0
2019-02-27,2792.38,-0.0421,5.0,-0.0005440423780378456,0.002757927245304881,0.05771969696969692,69.7831890090651,0.0036887561352977605,0.005983813371637128,40.92438745447498,1.0164628557408868,0.2134,-0.1586,0.2369,0.059499999999999977,0.05610999999999998,-0.2555,0
2019-02-28,2784.49,0.3692,2.0,-0.0028255466662847617,0.00346321282361739,0.03858189888290031,78.8552089456267,0.003503485404516291,0.005299034488269186,39.09905729099046,1.0116861156708907,-0.0421,0.2134,-0.1586,0.12375999999999995,0.06886499999999998,0.4113,1
2019-03-01,2803.69,0.2492,5.0,0.0068953381050032014,0.003946044466406784,0.036829259272955994,81.25122317102375,0.0037020176231300143,0.0051986646031718245,38.75500594021469,1.0168224014350242,0.3692,-0.0421,0.2134,0.12621999999999997,0.06463999999999999,-0.11999999999999997,0
2019-03-04,2792.81,-0.7572,2.0,-0.0038806002090102654,-0.001180211078963378,0.031878456917159514,75.58089368193629,0.004220392030131287,0.0053509902245083086,37.17587732134234,1.0112942785926882,0.2492,0.3692,-0.0421,0.006499999999999973,0.034979999999999976,-1.0064,0
2019-03-05,2789.65,-0.201,5.0,-0.0011314768996100177,-0.0015211711228032554,0.023773611218149915,67.21336603238731,0.004234467126985,0.00523809218936325,35.26293179577215,1.008966643320083,-0.7572,0.2492,0.3692,-0.07638000000000003,0.031039999999999977,0.5562,0
2019-03-06,2771.45,-0.9628,1.0,-0.0065241159285216455,-0.007495398190790703,0.01232786645724504,56.560763640980134,0.005081421001678209,0.005439133277792184,31.91047667692601,1.001772607431794,-0.201,-0.7572,0.2492,-0.26052,-0.025440000000000018,-0.7618,0
2019-03-07,2748.93,0.1226,4.0,-0.008125710368218741,-0.012770740781974377,0.006340583026127389,51.028277634502246,0.005913526977661894,0.005752962211375327,27.123789883791233,0.993321558192275,-0.9628,-0.201,-0.7572,-0.30984,-0.019530000000000016,1.0854,0
2019-03-08,2743.07,0.1629,4.0,-0.0021317385309919112,-0.0216215059439524,0.013680456754309844,37.63963826998494,0.0029360815293523277,0.005323329739917274,22.59696929220354,0.990541526752786,0.1226,-0.9628,-0.201,-0.32710000000000006,-0.04547500000000001,0.04029999999999999,1
2019-03-11,2783.3,0.0895,3.0,0.014666049353461608,-0.0034051725681302214,0.027852046619495807,51.05570798001026,0.009047102001729585,0.006172426229375669,22.002030432216543,1.003702082268014,0.1629,0.1226,-0.9628,-0.15776,-0.031890000000000016,-0.07339999999999999,1
2019-03-12,2791.52,0.8753,1.0,0.0029533287823806376,0.0006703349882601906,0.030157207173961087,51.994851994426206,0.009176196585577317,0.006179742721832674,21.940901348953503,1.0051852278619577,0.0895,0.1629,0.1226,0.057499999999999975,-0.02038500000000002,0.7857999999999999,1
2019-03-13,2810.92,-0.2666,5.0,0.006949618845646821,0.014241642461527482,0.024115304601909804,59.982273431841456,0.008685041063305322,0.00573010281039568,23.190547778317523,1.0109661115306108,0.8753,0.0895,0.1629,0.19674,-0.02724500000000002,-1.1419,0
2019-03-14,2808.48,0.1984,3.0,-0.0008680432029370966,0.021662974320917572,0.020141444154259114,54.785978082722615,0.006789034458638875,0.005731262405302809,23.710691872226107,1.0090823447238109,-0.2666,0.8753,0.0895,0.21189999999999998,-0.017400000000000016,0.46499999999999997,1
2019-03-15,2822.48,-0.1544,7.0,0.004984902865607044,0.02894931591246297,0.027952493508101695,57.50298753724172,0.005769303206077684,0.005728640364616604,24.964813975747347,1.0127161814534742,0.1984,-0.2666,0.8753,0.14844,-0.024570000000000015,-0.3528,1
2019-03-18,2832.94,-0.2103,6.0,0.0037059607153993035,0.017834944131067454,0.020658596339530266,60.60984889615795,0.002894636554094503,0.005313119331408961,26.497304923227148,1.0154247104696879,-0.1544,0.1984,-0.2666,0.08847999999999999,0.0033149999999999846,-0.05589999999999998,0
2019-03-19,2832.57,-0.917,1.0,-0.0001306063665308388,0.014705250186278551,0.01899804299651775,60.99108461365537,0.0033456877710339107,0.005318144381433465,27.36649521058871,1.014332077490549,-0.2103,-0.1544,0.1984,-0.26998,-0.03506500000000002,-0.7067000000000001,1
2019-03-21,2854.88,0.3853,2.0,0.007876239598668233,0.015639007869309607,0.025201996624412137,67.84283903627394,0.0036370922136289745,0.005538099360704583,29.515330960395204,1.0210382052433857,-0.917,-0.2103,-0.1544,-0.13960000000000003,-0.035970000000000016,1.3023,0
2019-03-22,2800.71,-0.9344,1.0,-0.018974527826038257,-0.002766621090411925,0.00930851063829774,49.358367065415976,0.010716575894132946,0.007098286600917471,26.541281123800218,1.0012020315674044,0.3853,-0.917,-0.2103,-0.36616,-0.08508500000000001,-1.3197,0
2019-03-25,2798.36,0.1286,5.0,-0.0008390729493592541,-0.008545676142966419,0.002037476680023076,51.24055612646195,0.010277870293259923,0.006963697780603785,23.72125596836213,1.0002602200718322,-0.9344,0.3853,-0.917,-0.30956000000000006,-0.09050000000000002,1.063,1
2019-03-26,2818.46,0.5885,2.0,0.007182778484540853,-0.005111297803695125,0.007993247762069444,55.98636911408227,0.010835223234942501,0.007138430994998603,22.844925650359528,1.0070426095654506,0.1286,-0.9344,0.3853,-0.14980000000000002,-0.05314500000000002,0.45990000000000003,0
2019-03-27,2805.37,0.0626,1.0,-0.004644380264399728,-0.009602587049923006,0.0041053724184829665,57.20108695618175,0.010934651042872168,0.007224394468008952,20.853784510609785,1.0021601651542176,0.5885,0.1286,-0.9344,0.04611999999999998,-0.060685000000000024,-0.5259,1
2019-03-28,2815.44,-0.2671,2.0,0.0035895443381801506,-0.01381494143361539,0.008258188355453111,64.90787645093086,0.010115887316773195,0.007260132796023379,19.859428523505812,1.0053433773401381,0.0626,0.5885,0.1286,-0.08436000000000002,-0.07193500000000001,-0.3297,1
2019-03-29,2834.4,0.1596,5.0,0.006734293751598397,0.01202909262294205,0.01792428775107835,69.33564804972234,0.00507914529380458,0.0073482354984704045,20.36653504616197,1.0112125649511599,-0.2671,0.0626,0.5885,0.13443999999999998,-0.08241500000000002,0.42669999999999997,1
2019-04-01,2867.19,0.1589,5.0,0.01156858594411525,0.024596549407509993,0.02264872364633752,68.33821536267354,0.0060385693924893775,0.007617787117782649,23.147469956548775,1.021753497189117,0.1596,-0.2671,0.0626,0.14049999999999999,-0.08693000000000002,-0.0006999999999999784,1
2019-04-02,2867.24,0.2558,3.0,1.7438676892522764e-05,0.0173073238577095,0.026650577733537073,67.1653971704115,0.006205217904341875,0.007531736861268654,25.066464886834183,1.0204180409898258,0.1589,0.1596,-0.2671,0.07395999999999998,-0.03628000000000002,0.09690000000000001,1
2019-04-03,2873.4,0.0733,4.0,0.0021484075277968806,0.024249920687823723,0.03002168730844379,65.06849315024553,0.004497877479249671,0.00751070187839871,26.775689235213576,1.0210886032631552,0.2558,0.1589,0.1596,0.07609999999999999,-0.02256500000000002,-0.18250000000000002,1
2019-04-04,2879.39,-0.0109,3.0,0.0020846384074615365,0.022714034040860254,0.03894712154287472,66.813676672388,0.004647949038590992,0.00726901290222128,28.287523818869886,1.0212585599509123,0.0733,0.2558,0.1589,0.12733999999999998,0.025029999999999986,-0.0842,1
2019-04-05,2892.74,0.398,1.0,0.004636398681665099,0.020582839401636965,0.05231490070682043,66.71106459854721,0.00448900895064116,0.006889380187694393,30.214601924938506,1.023383568423745,-0.0109,0.0733,0.2558,0.17502,0.03879999999999999,0.40890000000000004,1
2019-04-08,2895.77,0.0928,5.0,0.0010474498226595852,0.009967947711871261,0.05566755496578635,65.49139503875097,0.0017187804742988786,0.006811287717732464,31.621804407756827,1.0216958251801693,0.398,-0.0109,0.0733,0.1618,0.035294999999999986,-0.3052,0
2019-04-09,2878.2,0.3188,4.0,-0.0060674708281390766,0.003822491315690346,0.03409621672115826,60.37092595079531,0.004043677345064255,0.0064689378532388825,30.96235559050274,1.0137994655203568,0.0928,0.398,-0.0109,0.17439999999999997,0.04675999999999999,0.22599999999999998,1
2019-04-10,2888.21,0.9071,1.0,0.0034778681120144483,0.005154172757012576,0.034637043617814056,58.02397804380933,0.004197757190115637,0.006475356287415188,30.89136457310451,1.0155958939574152,0.3188,0.0928,0.398,0.34116,0.04834999999999999,0.5883,1
2019-04-11,2888.32,-0.2172,2.0,3.808587325715429e-05,0.003101351327885471,0.027535468814480657,78.5133112015236,0.004169600188491977,0.0063652895434653505,30.492481416190003,1.0142543484234359,0.9071,0.3188,0.0928,0.2999,0.05081999999999999,-1.1243,1
2019-04-12,2907.41,0.0321,3.0,0.006609378462220095,0.005071316468123754,0.035225460035321454,82.00387392079105,0.00470317481050002,0.006445487927831755,31.355322459448416,1.0191876113429015,-0.2172,0.9071,0.3188,0.22671999999999998,0.042504999999999994,0.2493,0
2019-04-15,2905.58,-0.9012,2.0,-0.0006294261903205811,0.0033876999899853377,0.0294421926816133,78.63905325371394,0.004760263818223189,0.006419496590039422,31.52802900377401,1.017064724559993,0.0321,-0.2172,0.9071,0.027919999999999966,0.0051649999999999864,-0.9333,1
2019-04-16,2907.06,-0.504,1.0,0.000509364739569973,0.010027100271002842,0.026163632127754077,86.19118798405101,0.003017260388933163,0.006400704227422099,31.422109299142903,1.016264440043558,-0.9012,0.0321,-0.2172,-0.13664000000000004,-0.00952000000000001,0.3972,0
2019-04-17,2900.45,0.5762,2.0,-0.002273774879087531,0.00423791898788517,0.023964103270174952,81.01875501632165,0.0033871944849785804,0.006443916809739306,30.453743612618382,1.012752061940083,-0.504,-0.9012,0.0321,-0.20282,0.06514,1.0802,1
2019-04-18,2905.03,0.3171,2.0,0.0015790653174507785,0.005785370042100668,0.017566412598778225,78.7933143081099,0.0033648000609936488,0.006251752716910315,29.713357463773264,1.0134639298655317,0.5762,-0.504,-0.9012,-0.09596000000000003,0.06172999999999999,-0.25910000000000005,1
2019-04-22,2907.97,0.325,1.0,0.001012037741434657,0.0001926112932129076,0.038297431722670305,71.97198275753473,0.0015277079892877434,0.00415525550760551,29.029198999990967,1.0125950645231325,0.3171,0.5762,-0.504,-0.037380000000000024,0.1247,0.007900000000000018,1
2019-04-23,2933.68,0.3437,5.0,0.008841219132246891,0.00967104674453978,0.04835689475264071,78.04322133961446,0.004135837985294139,0.004378543451533891,30.213300499876823,1.0191465158600699,0.325,0.3171,0.5762,0.21159999999999995,0.13545500000000002,0.018699999999999994,0
2019-04-24,2927.25,-0.0701,4.0,-0.0021917864252406494,0.006945161090586405,0.038599093121775674,72.67750357869322,0.004526357583508243,0.004338152674482857,30.28376976047275,1.0149947728939444,0.3437,0.325,0.3171,0.29838,0.10252500000000002,-0.4138,0
2019-04-25,2926.17,-0.386,4.0,-0.00036894696387390624,0.008867589511972307,0.043060273689388584,70.54999121333015,0.004209627520127997,0.004097109860446652,29.90771268817025,1.0124998053663525,-0.0701,0.3437,0.325,0.10593999999999996,0.080095,-0.3159,1
2019-04-26,2939.88,0.056,3.0,0.004685305365033532,0.011996433771768178,0.044199130508908,70.64284463041786,0.00439857463572192,0.00412505307537191,30.365927657868724,1.0150583492474967,-0.386,-0.0701,0.3437,0.053719999999999976,0.09625000000000002,0.442,1
2019-04-29,2943.03,0.1165,4.0,0.0010714723049920494,0.01205652052806605,0.03832557154953431,70.67366579091045,0.0043939789060957095,0.003987537970074335,30.63015958389633,1.01424389887509,0.056,-0.386,-0.0701,0.01201999999999998,0.094095,0.060500000000000005,1
2019-04-30,2945.83,0.0338,3.0,0.0009514004274504551,0.004141555997927648,0.027427551016849128,83.97468099952225,0.0025251283190942794,0.0032740885069137598,30.711479074842373,1.0138350351154422,0.1165,0.056,-0.386,-0.04996000000000002,0.08784,-0.08270000000000001,0
2019-05-01,2923.73,-0.6223,3.0,-0.007502130129708795,-0.001202493808181715,0.019701873578772622,65.91112703733859,0.0044764079787128685,0.0038221287153796537,28.66223959823492,1.005251929288918,0.0338,0.1165,0.056,-0.16040000000000001,0.043934999999999995,-0.6560999999999999,0
2019-05-02,2917.52,-0.0604,4.0,-0.0021239991380873624,-0.002956082524255277,0.015354632143105729,62.40231056670604,0.004557843323671177,0.003872620965468793,26.234690269288876,1.0023565093976934,-0.6223,0.0338,0.1165,-0.09528,0.03725,0.5619,1
2019-05-03,2945.64,-0.2741,3.0,0.00963832295922562,0.001959263643414033,0.023008345517627093,65.08086784937984,0.006223253065957941,0.004346947520249182,26.27698421077821,1.0108671201024992,-0.0604,-0.6223,0.0338,-0.16130000000000003,0.02409,-0.2137,0
2019-05-06,2932.47,0.3992,4.0,-0.004471014787957861,-0.0035881387549567823,0.013734383318238175,59.736403794021044,0.006559827252785163,0.004438242239139386,24.960069387605927,1.0056619432365326,-0.2741,-0.0604,-0.6223,-0.10476,0.024149999999999998,0.6733,0
2019-05-07,2884.05,-0.0114,5.0,-0.016511677868827124,-0.02097201807300486,-0.00404728276071642,43.78208939057835,0.009465248440940075,0.005869961985235555,19.781289176999508,0.9892555809306114,0.3992,-0.2741,-0.0604,-0.11380000000000001,0.01894,-0.4106,0
2019-05-08,2879.42,-0.2141,4.0,-0.0016053813214057522,-0.015155298197849998,0.0004238760336321423,44.25566784997569,0.00931621947882637,0.005717484932770685,15.129067767812103,0.98764678341311,-0.0114,0.3992,-0.2741,-0.03216000000000003,-0.007704999999999999,-0.20270000000000002,0
2019-05-09,2870.72,0.0286,3.0,-0.0030214418181440106,-0.016041021141243283,-0.00605565384788509,40.83453544875142,0.009303404060663921,0.005696270644157837,10.617736831635739,0.9849581094645316,-0.2141,-0.0114,0.3992,-0.014360000000000026,-0.051629999999999995,0.24270000000000003,1
2019-05-10,2881.4,-0.1464,3.0,0.0037203210344445292,-0.021808503415217007,-0.002395856414801667,43.184033656249326,0.007455623016558362,0.005766446933931078,7.814184253928943,0.9887398473928395,0.0286,-0.2141,-0.0114,0.011179999999999973,-0.04809000000000001,-0.175,0
2019-05-13,2811.87,0.0399,2.0,-0.024130630943291487,-0.04112574041678174,-0.03286086241706532,24.48791521788513,0.011567295129859516,0.0076665480754220805,-0.01793453776599563,0.9664651672359348,-0.1464,0.0286,-0.2141,-0.06068000000000003,-0.0477,0.1863,1
2019-05-14,2834.41,0.0127,5.0,0.008016017810211773,-0.017211906867079407,-0.024494248996758006,31.784649191475026,0.012390998415296615,0.007964533969755407,-4.355942884104934,0.9754053764798878,0.0399,-0.1464,0.0286,-0.055860000000000035,-0.0020050000000000007,-0.0272,1
2019-05-15,2850.96,-0.042,4.0,0.00583895766667486,-0.009883934959123764,-0.019297847309653005,36.08819503514292,0.013088776570778468,0.008112825885034236,-6.384799077002299,0.982048683567832,0.0127,0.0399,-0.1464,-0.021440000000000032,0.021095,-0.0547,1
2019-05-16,2876.32,-0.4017,3.0,0.008895249319527565,0.0019507301304204638,-0.008319398713992565,38.72889771579581,0.013897018804476234,0.008395828761824854,-5.878577586229312,0.9911961865936334,-0.042,0.0127,0.0399,-0.10750000000000001,-0.027800000000000002,-0.3597,0
2019-05-17,2859.53,-0.0669,2.0,-0.005837319908772343,-0.007590060387311692,-0.015662488855536782,35.876184032306426,0.01399480232246257,0.008468037601185257,-6.754346189341959,0.986183403357541,-0.4017,-0.042,0.0127,-0.09160000000000004,-0.047,0.3348,0
2019-05-20,2840.23,-0.1275,5.0,-0.006749360908960611,0.010085814778065805,-0.023294600700832446,33.082345401966364,0.007688369134264545,0.008560152997208647,-8.90311821526393,0.9806728148261579,-0.0669,-0.4017,-0.042,-0.12508000000000002,-0.069625,-0.0606,1
2019-05-21,2864.36,-0.2395,1.0,0.008495790833841,0.0105665729375779,-0.023629025660603653,40.5500907265885,0.007784110193473862,0.0085392715591597,-8.560268740242464,0.9901894035048784,-0.1275,-0.0669,-0.4017,-0.17552000000000004,-0.098785,-0.11199999999999999,0
2019-05-22,2856.27,-0.0701,6.0,-0.002824365652362215,0.0018625305160366867,-0.02424801434793744,40.30885098554976,0.0077156507354657206,0.008544464149707187,-8.83945768442527,0.9886056319235441,-0.2395,-0.1275,-0.0669,-0.18114000000000002,-0.098785,0.1694,0
2019-05-23,2822.24,-0.4931,3.0,-0.011914139769699683,-0.018801802302942816,-0.03551741696483812,30.83374751477652,0.007596400131124024,0.008869757484394352,-11.672104775344451,0.978587334092928,-0.0701,-0.2395,-0.1275,-0.19942000000000004,-0.10414000000000001,-0.423,1
2019-05-24,2826.06,0.3982,4.0,0.001353534780883292,-0.01170472070585038,-0.03871586595371246,32.978212880167206,0.007784552536338233,0.008772915700985378,-13.453670390447769,0.9818493744404255,-0.4931,-0.0701,-0.2395,-0.10640000000000002,-0.08703000000000001,0.8913,0
2019-05-28,2802.39,-0.3932,3.0,-0.008375618352052028,-0.013322864697577375,-0.047787484327377006,35.81405044802263,0.008045096252111937,0.008856420331341791,-16.584370853672226,0.976010275588755,0.3982,-0.4931,-0.0701,-0.15954000000000002,-0.112515,-0.7914,0
2019-05-29,2783.02,0.3494,3.0,-0.0069119572935958384,-0.028397268499769646,-0.05526795504153326,34.06927551544264,0.00512978991984385,0.008873965048601277,-20.39338835786566,0.9720199620659974,-0.3932,0.3982,-0.4931,-0.04176000000000002,-0.09673500000000002,0.7425999999999999,1
2019-05-30,2788.86,-0.586,3.0,0.0020984398243635294,-0.02360071001691011,-0.04612943055617302,36.343009676173374,0.006190685165024266,0.008865943137744641,-22.679389099238506,0.9763592958517178,0.3494,-0.3932,0.3982,-0.14494,-0.09492,-0.9354,0
2019-05-31,2752.06,-0.9486,1.0,-0.013195355808466647,-0.024866772492771694,-0.056712550385258687,30.151617457362377,0.0065758896216656215,0.009192610767856388,-27.147573280094548,0.9662745241236832,-0.586,0.3494,-0.3932,-0.23604000000000003,-0.13933,-0.36260000000000003,0
2019-06-03,2744.45,-0.3865,6.0,-0.0027652013400870645,-0.02887766006383452,-0.06830094648361651,37.226222053610826,0.0057912092739834395,0.008709718035392798,-30.94597885449639,0.9670180752342846,-0.9486,-0.586,0.3494,-0.39298000000000005,-0.14495,0.5621,1
2019-06-04,2803.27,0.0762,1.0,0.021432345278653342,0.0003140176777678416,-0.044058421740034825,44.813112132511414,0.013164356391208836,0.010331817896899466,-28.87708317797933,0.9899969787340666,-0.3865,-0.9486,-0.586,-0.29910000000000003,-0.1611,0.4627,1
2019-06-05,2826.15,0.1978,4.0,0.008161896642135735,0.015497553017944643,-0.020075934883237112,45.95282372495408,0.012870792857624068,0.010000705313616444,-25.101884762725604,0.999098702424913,0.0762,-0.3865,-0.9486,-0.32942000000000005,-0.15064,0.1216,1
2019-06-06,2843.49,-0.058,1.0,0.006135555437609463,0.019588649125448887,-0.012478207416771525,44.5006532880086,0.012915167470232861,0.010123692447724337,-20.474798998493043,1.0058675518756743,0.1978,0.0762,-0.3865,-0.22382000000000005,-0.142835,-0.2558,1
2019-06-07,2873.34,0.1272,5.0,0.010497663083042452,0.04406880663939017,0.0009126630253037948,52.216337666271514,0.008712931436748865,0.010399592064329766,-14.235061730236339,1.0163797110328352,-0.058,0.1978,0.0762,-0.008660000000000018,-0.137905,0.1852,1
2019-06-10,2886.73,0.2915,5.0,0.0046600819951694294,0.051842810034797626,0.0018497952384257665,57.606988613791856,0.006663631157775553,0.010418929433407834,-8.116007611457462,1.021019873904454,0.1272,-0.058,0.1978,0.12694,-0.11601000000000002,0.16429999999999997,0
2019-06-11,2885.72,0.2576,5.0,-0.00034987685027698667,0.02941207946433977,0.026263660837805514,53.78026334392144,0.004088929306661118,0.00872152192811517,-3.3099565769557557,1.0193313794841599,0.2915,0.1272,-0.058,0.16321999999999998,-0.105125,-0.033899999999999986,0
2019-06-12,2879.84,0.1667,1.0,-0.002037619727485618,0.018997576207915312,0.01602802699680006,54.204273839406795,0.0050584275815239365,0.008605019552073608,0.024128496536377497,1.0164388111311176,0.2576,0.2915,0.1272,0.15699999999999997,-0.09742500000000001,-0.09090000000000001,1
2019-06-13,2891.64,-0.1615,5.0,0.004097449858325275,0.016933416329932616,0.014268877851670858,63.44544327305942,0.0049009399131172155,0.008560365561915102,3.5773389843548102,1.0198714526883148,0.1667,0.2576,0.2915,0.13629999999999995,-0.1034,-0.3282,0
2019-06-17,2889.67,0.0267,2.0,-0.0006812742941720851,0.005683281477305124,0.004641347277076324,62.412676110965265,0.003031975505764608,0.008345525424129821,6.163274962168543,1.018936757351816,-0.1615,0.1667,0.2576,0.11619999999999997,-0.08198,0.1882,1
2019-06-18,2917.75,-0.0327,1.0,0.009717372571954597,0.01074572266890228,0.020359989228999176,72.13014119052727,0.004818177634044865,0.00847079884836293,10.359056426698771,1.0277831691897887,0.0267,-0.1615,0.1667,0.051359999999999975,-0.08027,-0.0594,1
2019-06-19,2926.46,-0.1525,6.0,0.002985176934281464,0.01411779382615097,0.03036021730634486,78.6902952231772,0.004612164070552448,0.008276986426800553,14.223112486638911,1.029288068659535,-0.0327,0.0267,-0.1615,-0.030660000000000028,-0.08152000000000001,-0.11979999999999999,1
2019-06-20,2954.18,0.3,3.0,0.009472195075278522,0.025813934107450365,0.03135779022189933,80.40535569737155,0.004453517761283562,0.008322993189583301,19.299702134892414,1.0373990471891237,-0.1525,-0.0327,0.0267,-0.004000000000000026,-0.054544999999999996,0.4525,0
2019-06-21,2950.46,0.0154,3.0,-0.0012592326804730103,0.020341397961018748,0.03297657434346202,91.54451796579224,0.005320385744391395,0.008286702282486576,22.76039542472199,1.0343820565848487,0.3,-0.1525,-0.0327,0.03137999999999998,-0.050269999999999995,-0.28459999999999996,0
2019-06-24,2945.35,0.1747,3.0,-0.001731933325650914,0.019268636211055234,0.043621378762968455,92.5131200265385,0.005568761378702316,0.007701207460284651,24.80475175806714,1.0303670276953882,0.0154,0.3,-0.1525,0.060979999999999965,-0.016880000000000003,0.1593,0
2019-06-25,2917.38,-0.1968,16.0,-0.009496324715228988,-0.00012681004198433765,0.03231353899067968,77.77345080996521,0.006953398854712659,0.008131515452887808,23.892555133103542,1.0189547347194599,0.1747,0.0154,0.3,0.028159999999999973,-0.04663,-0.3715,0
2019-06-26,2913.78,-0.1867,2.0,-0.0012339839170762978,-0.00433287999835974,0.03974821491655356,73.53746978188065,0.0067527654256554805,0.007820195209325987,22.618411849919994,1.0157215165163074,-0.1968,0.1747,0.0154,0.021319999999999978,-0.036305,0.010099999999999998,1
2019-06-27,2924.92,-0.9532,1.0,0.003823212459416858,-0.009904609739419978,0.050987775869379304,72.62572936870444,0.004777813152209142,0.007541209115338259,22.25105273232657,1.0170893063608941,-0.1867,-0.1968,0.1747,-0.22932000000000005,-0.10143499999999998,-0.7665000000000001,1
2019-06-28,2941.76,0.0631,4.0,0.005757422425228809,-0.0029486927462157864,0.05482526910637331,70.49239247574782,0.005933098412224203,0.007574840783723209,23.053024332704354,1.0202329178544922,-0.9532,-0.1867,-0.1968,-0.21978000000000003,-0.06898000000000001,1.0163,1
2019-07-01,2964.33,-0.0423,6.0,0.007672277820080398,0.006444055884699651,0.0771313125440578,72.03043379456726,0.006888808679090045,0.006651062897530913,25.219092973083207,1.0242901472978803,0.0631,-0.9532,-0.1867,-0.26318,-0.023665000000000005,-0.1054,1
2019-07-02,2973.01,0.9011,1.0,0.0029281490252435205,0.019068479251931558,0.08328080307529762,73.74721149081456,0.0033513853453809314,0.0064774275829853475,27.321179879670126,1.0232488022987054,-0.0423,0.0631,-0.9532,-0.04360000000000004,0.040714999999999994,0.9434,1
2019-07-03,2995.82,-0.0306,4.0,0.007672358989710748,0.02815586626306721,0.06868763979209991,78.89099242671176,0.002174008593841776,0.005120004890881723,30.476362728082222,1.027694180177689,0.9011,-0.0423,0.0631,-0.012380000000000021,0.035375,-0.9317,0
2019-07-05,2990.41,-0.0685,2.0,-0.0018058494836139527,0.02239035597554806,0.05812147267484025,75.41295734006296,0.003997736136330034,0.0051110120037261226,32.16949615372596,1.0229562323701074,-0.0306,0.9011,-0.0423,0.16455999999999998,0.022059999999999993,-0.0379,0
2019-07-08,2975.95,0.0151,6.0,-0.004835457345313876,0.011622294136843125,0.046583599731316205,70.85871772507878,0.005609979399504185,0.00532316323985306,31.975916972635332,1.0157085932233758,-0.0685,-0.0306,0.9011,0.15496,0.025714999999999995,0.08360000000000001,1
2019-07-10,2993.07,-0.2656,8.0,0.005752784825014068,0.009695276841647171,0.04166927686942712,69.22802001380111,0.0052036498744638705,0.005036233476031259,32.825552463546046,1.0194687407982155,0.0151,-0.0685,-0.0306,0.11029999999999998,0.0060749999999999945,-0.2807,1
2019-07-11,2999.91,0.2795,1.0,0.002285278994477169,0.009048069128593461,0.03920699199440181,68.93138821538992,0.005181097686677793,0.004999450192292628,33.662781951141824,1.0198327730034007,-0.2656,0.0151,-0.0685,-0.01402000000000001,0.005474999999999996,0.5451,1
2019-07-12,3013.77,-0.238,2.0,0.004620138604158219,0.005991681743228838,0.044373674507575345,66.54083162108948,0.004445920816417179,0.005003334833736991,35.04075055878957,1.022319403875137,0.2795,-0.2656,0.0151,-0.05550000000000001,-0.019305000000000003,-0.5175000000000001,1
2019-07-15,3014.3,0.2459,3.0,0.00017585947169163063,0.007988871091255234,0.04669009389410528,68.04001356338162,0.004191651028823074,0.004928939831318639,35.76331000285791,1.0201726336651893,-0.238,0.2795,-0.2656,0.007379999999999998,-0.015345000000000003,0.4839,0
2019-07-16,3004.04,0.0237,1.0,-0.0034037753375577573,0.009439002671415953,0.03887067546444234,66.11565709213812,0.0036569545470620784,0.005068063177868967,35.10339720259344,1.0147700448195396,0.2459,-0.238,0.2795,0.009099999999999997,-0.006085000000000002,-0.2222,0
2019-07-17,2984.42,-0.0021,4.0,-0.006531204644412147,-0.002890009254711723,0.032789211224811154,69.29319673018864,0.004450075953064982,0.005385035759410048,32.62120458469326,1.0065315853491346,0.0237,0.2459,-0.238,0.0618,-0.007525000000000001,-0.0258,1
2019-07-18,2995.11,-0.2757,1.0,0.0035819355184592006,-0.0016000480014399798,0.02651358067003695,72.48797212795716,0.004689464556292864,0.005065227528603848,31.15747869221059,1.00882087990538,-0.0021,0.0237,0.2459,-0.049240000000000006,-0.019675,-0.2736,0
